rank,beta,relative error,std error
5,16.0,0.17668199163964177,0.007755546758827302
5,17.0,0.18275664411563333,0.007373022726099771
5,18.0,0.19072830439812977,0.007529575689833448
5,19.0,0.19690059695998277,0.006589795882187659
5,20.0,0.1978382076550423,0.00800840384987748
6,1.0,0.02640255527163386,0.00044016503518854897
6,2.0,0.026362340596482063,0.0005180488495993062
6,3.0,0.02628798363162856,0.0004035808596393789
6,4.0,0.0258726156357686,0.00041418236734485004
6,5.0,0.025758290509921112,0.0006848360783148157
6,6.0,0.044098101814343364,0.0029386228766323835
6,7.0,0.06175877915496243,0.006049538873462025
6,8.0,0.07996167154422354,0.00774364825978847
6,9.0,0.09633216522057667,0.007155223381236452
6,10.0,0.10790063366840803,0.011399760897665302
6,11.0,0.12212043809024704,0.01018550834893604
6,12.0,0.13431057814231395,0.009502045218305706
6,13.0,0.1511000308392178,0.008757871299173863
6,14.0,0.16084544664919348,0.012632163790751792
6,15.0,0.17148369419769677,0.002744241501333956
6,16.0,0.17883579622539167,0.007544071240154391
6,17.0,0.18922391430497096,0.00643354255184829
6,18.0,0.20290724818470132,0.009426079821478112
6,19.0,0.2015338298254224,0.007301317117085904
6,20.0,0.20729512402567413,0.006813444554991679
7,1.0,0.027000460620278294,0.0005919960097067169
7,2.0,0.02709313892992792,0.0004899754196355976
7,3.0,0.026625425109508837,0.0005769230653885827
7,4.0,0.026643949703614007,0.0005591647895266707
7,5.0,0.026519419165843588,0.0005681899027671636
7,6.0,0.04723355644766773,0.0028418495357709654
7,7.0,0.07218284867849284,0.004528913052820951
7,8.0,0.08933622449784759,0.006688397399311411
7,9.0,0.10393556160116764,0.009630566594989736
7,10.0,0.11426070961480324,0.008758950288099396
7,11.0,0.13243406925781745,0.011412021907329565
7,12.0,0.14925690015766524,0.01163911827399407
7,13.0,0.15845426013691005,0.00952275142909238
7,14.0,0.16554204445030543,0.009868633133089243
7,15.0,0.1724716630924134,0.0072434095040294615
7,16.0,0.18685116092564646,0.008937800601001016
7,17.0,0.18921910080011523,0.007194600426168021
7,18.0,0.20080142468118592,0.008967251050357918
7,19.0,0.20498528896460505,0.008199392686270348
7,20.0,0.21577813528251352,0.005880344023052291
8,1.0,0.02802014282256683,0.000642251042973417
8,2.0,0.02792212940878615,0.0005438395133699835
8,3.0,0.027501149831685594,0.0007278631248254483
8,4.0,0.02689789059696556,0.00037811480490768155
8,5.0,0.02709110052637111,0.0003529938314361555
8,6.0,0.04863694742908104,0.0036680708094608255
8,7.0,0.07467182480412529,0.00606697108189477
8,8.0,0.09734482766504456,0.008561611185057858
8,9.0,0.10784304637209818,0.008573145291129005
8,10.0,0.12901806505091246,0.010854730604497499
8,11.0,0.1479116124569024,0.008483529317837536
8,12.0,0.1512280017688129,0.010492459288706103
8,13.0,0.16358080078900455,0.009348814748471969
8,14.0,0.16768269193677662,0.00850793552123794
8,15.0,0.18056673598236805,0.007267322054367169
8,16.0,0.18101534272840614,0.007150748475738974
8,17.0,0.1925573796556031,0.004347782160331888
8,18.0,0.19642754619844666,0.005799944738073684
8,19.0,0.20390755057770443,0.00840967685252506
8,20.0,0.21502641328191635,0.010260621776218583
9,1.0,0.028813535652555594,0.0007516679160517489
9,2.0,0.02851437994154732,0.0006114753546816718
9,3.0,0.027787453737496824,0.0007085741212708751
9,4.0,0.02749804421160209,0.0002570502963690867
9,5.0,0.0278876048547514,0.0005354159539832312
9,6.0,0.05411613103123973,0.0028240102878593206
9,7.0,0.08575938323450773,0.006774815047753667
9,8.0,0.10080886818259864,0.004219984052713
9,9.0,0.1145240609468797,0.006024002080919127
9,10.0,0.12892112949313406,0.008124545449368956
9,11.0,0.14506364821225848,0.00589418385357638
9,12.0,0.1600712994714154,0.01189138208160101
9,13.0,0.16458939769556685,0.007690625748376333
9,14.0,0.17258462045818734,0.013355217735606549
9,15.0,0.1906270217179976,0.012275793867663535
9,16.0,0.18670319432344404,0.006618334120808177
9,17.0,0.19738070391085888,0.013779438183304437
9,18.0,0.20477319302371014,0.008743349089541731
9,19.0,0.20573571005097563,0.0066070490242579275
9,20.0,0.21433943814232648,0.009223123922857141
10,1.0,0.029191024180656833,0.00037263413503116084
10,2.0,0.028917700880235497,0.0005066778364403915
10,3.0,0.028725248366355573,0.0005311574731463637
10,4.0,0.028446930409980788,0.000739761625816683
10,5.0,0.02829777072025911,0.0006858458205986379
10,6.0,0.05498911198673247,0.0027533352536158236
10,7.0,0.08495003310729274,0.003618695007277183
10,8.0,0.1026225569786016,0.009051476203114684
10,9.0,0.11819469991510718,0.007800679146426334
10,10.0,0.1387029322811439,0.009612847677039042
10,11.0,0.15095645405065922,0.00760167918989417
10,12.0,0.16538685471370526,0.006728995217328918
10,13.0,0.1721135008429902,0.0068278887629936325
10,14.0,0.17449294447335878,0.007570005013492124
10,15.0,0.19244757028851384,0.009976901127125834
10,16.0,0.19172403370724259,0.013795274733027964
10,17.0,0.20320004042536682,0.007899353533097002
10,18.0,0.19818536771985765,0.005265255504931878
10,19.0,0.20408572677370299,0.0069585348328577885
10,20.0,0.21253299185425298,0.006561205392740017
11,1.0,0.03023143178478912,0.00042171338237459585
11,2.0,0.02963692218654785,0.0006405823124533618
11,3.0,0.029338430985475554,0.0007628431600604707
11,4.0,0.029196802186491132,0.0006926219654063795
11,5.0,0.030302415078734095,0.0011606773308922523
11,6.0,0.05710265406883415,0.001758889440371113
11,7.0,0.08622915266762704,0.0038022410533353813
11,8.0,0.10557109866905219,0.005743774457077651
11,9.0,0.12589563104841123,0.008382204025465188
11,10.0,0.1359736499502757,0.007059364425763626
11,11.0,0.15210543707646845,0.01139604937508198
11,12.0,0.17421877425624333,0.008302749305418902
11,13.0,0.16552031124065966,0.009711502584939124
11,14.0,0.1829755189377264,0.01300688792583386
11,15.0,0.18428047091472388,0.009202190778503552
11,16.0,0.1938230367069318,0.008837523224437675
11,17.0,0.1960988769269683,0.006780784360511184
11,18.0,0.2060132877748862,0.00934107854492088
11,19.0,0.20759835790465372,0.006886176691776503
11,20.0,0.21387376950231327,0.0043896379894432435
12,1.0,0.03142610040972805,0.000488855069712937
12,2.0,0.030791894980708473,0.0006044179291498148
12,3.0,0.030692780333777175,0.0014345473439147853
12,4.0,0.03022460099341865,0.0014228006048903007
12,5.0,0.030232337952309774,0.0009312858575749478
12,6.0,0.05539862283501551,0.0024683838859212567
12,7.0,0.08753577749066482,0.0051656086079058545
12,8.0,0.1106019493425846,0.006142844710774124
12,9.0,0.12804669045554432,0.005093644398199374
12,10.0,0.14648416873429754,0.010738512064848226
12,11.0,0.15885654209608996,0.009225843195336458
12,12.0,0.16656619509568818,0.007525880747267527
12,13.0,0.18127862912229675,0.006992801520299751
12,14.0,0.1884262829328005,0.013819448157030722
12,15.0,0.18542347921565916,0.009203243185301906
12,16.0,0.19811297311894843,0.013872476628506845
12,17.0,0.20526038192779877,0.009162840303270916
12,18.0,0.20992964587465898,0.010147078657985099
12,19.0,0.212959669687194,0.006524024577298726
12,20.0,0.21534607440933978,0.012022220943928647
13,1.0,0.032151246007440404,0.0004827334251257591
13,2.0,0.03129431461011439,0.0009165368450367073
13,3.0,0.030676102619277938,0.0008025912931791968
13,4.0,0.030207440109282658,0.0009161841085850927
13,5.0,0.03135207279351743,0.0009648780065347369
13,6.0,0.05956569753948867,0.0032407771033131374
13,7.0,0.091453725552019,0.004926194760357441
13,8.0,0.11034612137447244,0.007065780117278947
13,9.0,0.12618738656475748,0.007709505045890505
13,10.0,0.14457331636179596,0.00830936800419392
13,11.0,0.16060194220051638,0.00859981367967195
13,12.0,0.17339296837976884,0.009598393871523147
13,13.0,0.17951797627878519,0.011302284477437525
13,14.0,0.1765217656080445,0.013003780062788888
13,15.0,0.184121359231299,0.009604946306641922
13,16.0,0.19402079702368663,0.010492986032560324
13,17.0,0.204190873961079,0.010993260449751914
13,18.0,0.20945339320660442,0.009218193319754384
13,19.0,0.21087444024845273,0.008859254794272148
13,20.0,0.21684725489904064,0.00921644305874602
14,1.0,0.03325463917950028,0.0007919362531809601
14,2.0,0.032296849137390705,0.0006575183682874673
14,3.0,0.03131691842783955,0.0010535599132389531
14,4.0,0.030980893040641243,0.0007591076805012245
14,5.0,0.03233402352133029,0.0006552895258611612
14,6.0,0.06109798992916375,0.002776528516377857
14,7.0,0.09314825283558573,0.006220236776322028
14,8.0,0.10999139292085887,0.004375664378233403
14,9.0,0.13275608872369804,0.009193942071123352
14,10.0,0.14595622169952244,0.007307919411615366
14,11.0,0.1609162301508896,0.006065270689419502
14,12.0,0.16707978562182876,0.010173415233428925
14,13.0,0.17751146558967684,0.011030320172443972
14,14.0,0.18338867138038206,0.010969901790877892
14,15.0,0.19235271912891294,0.009861518113903803
14,16.0,0.19354330168589337,0.009088088650187452
14,17.0,0.19999811743590004,0.00823124289430385
14,18.0,0.21314547005844542,0.009592249831785587
14,19.0,0.20830856112332924,0.009567856248264265
14,20.0,0.22238592910909497,0.007296299231390847
15,1.0,0.03469705411264459,0.0006904775398554535
15,2.0,0.03269251533949995,0.0007908681191952199
15,3.0,0.03250446036501446,0.001193658823699969
15,4.0,0.03157983456098609,0.000967778572233823
15,5.0,0.03282104321602587,0.0012938092742234468
15,6.0,0.06176389908353156,0.001990716570870368
15,7.0,0.09015705580101886,0.00243849618566293
15,8.0,0.11380940753196227,0.005028922303575845
15,9.0,0.13317007440778855,0.007262886048161564
15,10.0,0.14249204964100864,0.004070063964947408
15,11.0,0.16362279279627528,0.0099732371521429
15,12.0,0.1714367760720934,0.007331534166425013
15,13.0,0.18253388234864812,0.011142582445502387
15,14.0,0.1877190743360711,0.009670410335774529
15,15.0,0.18743951164169706,0.010446380286547244
15,16.0,0.2015796995839278,0.006780933817460231
15,17.0,0.20453452455935217,0.008509885922436074
15,18.0,0.20811827218931506,0.010345150692554464
15,19.0,0.2094514335315975,0.0063495296435828255
15,20.0,0.21932873830919103,0.010789703749662136
16,1.0,0.03557291655445476,0.0007983832290200766
16,2.0,0.03406121628638492,0.0008233612058997947
16,3.0,0.033040323789835305,0.0009360497084532171
16,4.0,0.03272872499873273,0.001936292670911518
16,5.0,0.034265771120733125,0.0015112703126272432
16,6.0,0.06407143975603462,0.0026538454773253604
16,7.0,0.09278880625319727,0.0037249848873855454
16,8.0,0.11267676805044027,0.004804839189993368
16,9.0,0.12949303671648132,0.006609417061289453
16,10.0,0.14627396896298606,0.005020487435575351
16,11.0,0.1633020483618006,0.011986211862662285
16,12.0,0.1744572865872441,0.008684440887431866
16,13.0,0.183797561147847,0.012672223290222495
16,14.0,0.1932615099026699,0.0066339939147952885
16,15.0,0.18947583106740376,0.009983877888256314
16,16.0,0.19604159302025786,0.012267712942133462
16,17.0,0.20304058106853357,0.011019143684805381
16,18.0,0.2135806727605604,0.009430987750539169
16,19.0,0.21413952569703368,0.010521459099362194
16,20.0,0.21477126237859628,0.00685798965486541
17,1.0,0.03664769651359471,0.001126843516515864
17,2.0,0.03495772769605596,0.0011787864411531028
17,3.0,0.03373827157364031,0.001296622576742393
17,4.0,0.033559843006052435,0.0011012894572338954
17,5.0,0.034765818194256635,0.001505461843983993
17,6.0,0.06249977619956924,0.0013205004179586786
17,7.0,0.09544951544851232,0.004745806964132832
17,8.0,0.11691654574711222,0.0036872346271902886
17,9.0,0.1318113264635795,0.011313907514001213
17,10.0,0.14765050694794563,0.005601436204246177
17,11.0,0.1652653525977267,0.0062078779976319515
17,12.0,0.17062787100373492,0.006380180879426858
17,13.0,0.17768322026913666,0.010184537504750603
17,14.0,0.18551228106356218,0.009546209135094354
17,15.0,0.19659895358613116,0.011066143997808399
17,16.0,0.19539730617907938,0.00991347395004145
17,17.0,0.2078712040890403,0.007418754290616581
17,18.0,0.21347804594509107,0.00711194920823045
17,19.0,0.20854453586777572,0.006163555262718878
17,20.0,0.21386525845639523,0.007406856420067622
18,1.0,0.037492223676997644,0.000977064582592266
18,2.0,0.035930016218896965,0.0014843209374722107
18,3.0,0.03491173643394112,0.000933635908638599
18,4.0,0.0337679843178215,0.0015730818782761816
18,5.0,0.03481992530885714,0.0011297209320774982
18,6.0,0.0641629261214672,0.0020315374254715143
18,7.0,0.09583646164380451,0.0043086385320501314
18,8.0,0.11885734372173704,0.007214125305292763
18,9.0,0.13283368519145416,0.005766986912063665
18,10.0,0.14454815911030666,0.004074539378626374
18,11.0,0.16513562661159437,0.004441037436835195
18,12.0,0.1762187081118563,0.005962001957759248
18,13.0,0.17679018421369685,0.007844490503065824
18,14.0,0.18624370772983956,0.00688684562017531
18,15.0,0.19435196645426914,0.010147443896320827
18,16.0,0.20486297691819377,0.007280902157263996
18,17.0,0.203840241682664,0.007706167102348254
18,18.0,0.21261353171631767,0.010052741906346873
18,19.0,0.2106152071003439,0.007371225677007003
18,20.0,0.21986526123541644,0.013937682109317643
19,1.0,0.037929148317333815,0.0012380491577159104
19,2.0,0.03650670413776351,0.0017948201328896916
19,3.0,0.03569770761364436,0.0010522320877569193
19,4.0,0.03414392358185563,0.0011173315955294073
19,5.0,0.035949364168426916,0.001048366035498726
19,6.0,0.06517010049735053,0.0023997600390472246
19,7.0,0.09416640260831458,0.0036189754671555763
19,8.0,0.1193332570165246,0.00575430441311097
19,9.0,0.13559993647994284,0.0061722195438171775
19,10.0,0.15103163633860486,0.008871217395854721
19,11.0,0.16070994810799208,0.0086555712004303
19,12.0,0.17559867636615642,0.008182616053935268
19,13.0,0.18005452103581365,0.013264963467501936
19,14.0,0.18415670036351395,0.009192318329410325
19,15.0,0.19455316534263883,0.012686092838150302
19,16.0,0.1992674846736167,0.009624168110961845
19,17.0,0.2024339882597538,0.01315999086014695
19,18.0,0.20623830138934318,0.009807291678625733
19,19.0,0.21269751598657152,0.012569175711573293
19,20.0,0.21952491303116578,0.007087086249158972
