rank,beta,relative error,std error
15,1.3333333333333333,0.11442806631309019,0.006600817286255749
15,1.5555555555555554,0.12013026775658267,0.004040925954969947
15,1.7777777777777777,0.12723581944945675,0.0028960140660045874
15,2.0,0.13602478573723925,0.00594897606049765
16,0.0,0.007226491563659461,0.0003866604178946392
16,0.2222222222222222,0.038605365388797094,0.011505858133748385
16,0.4444444444444444,0.05562558426372577,0.010943842090250767
16,0.6666666666666666,0.08669383740629269,0.0106806353155465
16,0.8888888888888888,0.09956571937646144,0.009261668765156392
16,1.1111111111111112,0.10544791624206366,0.005567446582621117
16,1.3333333333333333,0.11758897081394708,0.005760727079007412
16,1.5555555555555554,0.12357877693058979,0.004942168234572314
16,1.7777777777777777,0.13199103118886873,0.0035469044469318635
16,2.0,0.1383273562578609,0.004638312656390029
17,0.0,0.006627348933592266,0.0001070983940047741
17,0.2222222222222222,0.043440313123863476,0.011322578474719866
17,0.4444444444444444,0.05202587667943499,0.003614921976359537
17,0.6666666666666666,0.0945201032721035,0.00812342931673208
17,0.8888888888888888,0.1075076131505607,0.005647268511648588
17,1.1111111111111112,0.11306611878640638,0.006631838792163383
17,1.3333333333333333,0.11503323458964032,0.0047559318669722645
17,1.5555555555555554,0.12826575944240284,0.004559784494072979
17,1.7777777777777777,0.13405236930431405,0.004276148901511705
17,2.0,0.14289728086463374,0.0029049192892542765
18,0.0,0.006399631857437188,0.00017281188254337297
18,0.2222222222222222,0.04112012742224434,0.010567653877639492
18,0.4444444444444444,0.07609099745784445,0.009855059064712117
18,0.6666666666666666,0.09679403113235535,0.008344711620272997
18,0.8888888888888888,0.10958340441644758,0.0072190319546176366
18,1.1111111111111112,0.11639523444459979,0.006724234703479336
18,1.3333333333333333,0.12100357299573283,0.0068793999578532225
18,1.5555555555555554,0.13000921246291663,0.0038355816945875574
18,1.7777777777777777,0.1371981108011985,0.0030350165854820805
18,2.0,0.14299652577999464,0.001934810482922033
19,0.0,0.0060676662882995745,0.0001760143809701086
19,0.2222222222222222,0.0468567452491665,0.004646723029233713
19,0.4444444444444444,0.079744176674368,0.005170778896057234
19,0.6666666666666666,0.09938485110776663,0.005602007216425448
19,0.8888888888888888,0.1096192794823511,0.005887692903005287
19,1.1111111111111112,0.11829967379470177,0.007038694425020661
19,1.3333333333333333,0.12997349174391815,0.006275405159465777
19,1.5555555555555554,0.13216692685488246,0.004191100509659805
19,1.7777777777777777,0.13935599798852372,0.005368040585768433
19,2.0,0.14780938490973627,0.004857074144023096
